Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,In stock?,Stock,Regular price,Sale price,Categories,Images
simple,ID512QNURS,INVERTER AC | Q SMART WI-FI SERIES | 1 TON |  5 STAR | 2025 BEE LABEL,1,0,visible,,,1,100,59400.00,37490.00,Air Conditioners,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ID512QNURS01.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ID512QNURS02.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ID512QNURS03.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ID512QNURS04.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ID512QNURS05.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ID512QNURS06.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ID512QNURS07.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ID512QNURS08.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ID512QNURS09.jpg"
simple,ID318DNUHC,HOT & COLD INVERTER AC | D SERIES -2°C to 52°C |  1.5 TON |  3 STAR | 2025 BEE LABEL,1,0,visible,,,1,100,63800.00,42990.00,Air Conditioners,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ID318DNUHC_Gallery_Images_01.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ID318DNUHC_Gallery_Images_02.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ID318DNUHC_Gallery_Images_03.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ID318DNUHC_Gallery_Images_04.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ID318DNUHC_Gallery_Images_05.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ID318DNUHC_Gallery_Images_06.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ID318DNUHC_Gallery_Images_07.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ID318DNUHC_Gallery_Images_08_3a47df78-655e-42e9-9a91-2786da71cf8a.jpg"
simple,IC325DCUHD,HEAVY DUTY INVERTER AC | D SERIES |  2.1 TON |  3 STAR | 2025 BEE LABEL,1,0,visible,,,1,100,71900.00,56990.00,Air Conditioners,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Front_d2172925-91c5-43ce-8fa5-e54c63a94578.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Left_de71b28a-9fe3-4a94-97d8-d117139719b6.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Right_ebc74ba7-f3d9-4294-9e67-f844b3348852.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IC325DCUHD04.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IC325DCUHD05.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IC325DCUHD06.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IC325DCUHD07.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IC325DCUHD08.jpg"
simple,IC324DNUHC,HOT & COLD INVERTER AC | D SERIES -2°C to 52°C |  2 TON |  3 STAR | 2025 BEE LABEL,1,0,visible,,,1,100,73700.00,54990.00,Air Conditioners,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ID318DNUHC_Gallery_Images_01_b75936c5-1419-45e9-aff5-e0475e6c2adc.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ID318DNUHC_Gallery_Images_02_9a65f5b9-03a9-4431-a24c-29ef90736e6b.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ID318DNUHC_Gallery_Images_03_6d077276-c9db-4091-b328-cdc3962706f7.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/4_IC324DNUHC_-_ODU_Front_View.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/5_IC324DNUHC_-_ODU_Left_View.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/6_IC324DNUHC_-_ODU_Right_View.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/7_IC324DNUHC_-_Remote.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IC324DNUHC_Gallery_Images_08.jpg"
simple,IC312DNUHC,HOT & COLD INVERTER AC | D SERIES -2°C to 52°C |  1 TON |  3 STAR | 2025 BEE LABEL,1,0,visible,,,1,100,51100.00,33490.00,Air Conditioners,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ID318DNUHC_Gallery_Images_01_e137eb11-f81a-43f0-acf0-a3ff26f1441e.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ID318DNUHC_Gallery_Images_02_5abb08b6-25bb-4d0b-8382-114d47ad329e.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ID318DNUHC_Gallery_Images_03_729ef370-87bb-4efc-98e5-47877c354082.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IC318DCUHC04_5da3d327-48be-4aee-972d-b41d49d69567.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IC318DCUHC05_6eda5c63-ef02-41f4-8fa4-f59aabcb299c.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IC318DCUHC06_c5f40c23-3e8f-4025-bc94-279cb7cb23ce.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IC318DCUHC07_e52d700e-f309-4968-9512-17fff2b0f5c1.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IC312DNUHC__Gallery_Images_08.jpg"
simple,IC318DCUHC,HOT & COLD INVERTER AC | D SERIES  -10°C to 50°C |  1.5 TON |  3 STAR | 2025 BEE LABEL,1,0,visible,,,1,100,66800.00,47990.00,Air Conditioners,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ID318DNUHC_Gallery_Images_01_c62ac97a-fef0-4d58-8acc-7c1c5bafd59d.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ID318DNUHC_Gallery_Images_02_415c8442-c320-481f-b158-e60d9cea4872.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ID318DNUHC_Gallery_Images_03_eb693703-ccb5-4721-9650-370f8f52600e.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IC318DCUHC04.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IC318DCUHC05.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IC318DCUHC06.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IC318DCUHC07.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IC318DCUHC08.jpg"
simple,IC318YNUS,INVERTER AC | Y SMART WI-FI SERIES |  1.5 TON |  3 STAR | 2025 BEE LABEL,1,0,visible,,,1,100,59200.00,37290.00,Air Conditioners,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/1.Y-Front.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Y-Angle-A.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Y-Angle-B.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Y-F.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Y-L.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Y-R.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Remote-01.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IC318YNUS_08.jpg"
simple,IC318MNU,INVERTER AC | M SERIES | 1.5 TON |  3 STAR | 2025 BEE LABEL,1,0,visible,,<p>This superior 3 star AC provides smart and effective cooling due to top class features like 5-in-1 convertible;   turbo cool;   smart ready and PM2.5 filter with activated carbon which makes sure that you breathe clean air.</p>,1,100,58500.00,36490.00,Air Conditioners,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ic318mnu_ic318mku-gallery-images-01.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/M-Series-Angle-01_1.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/M-Series-Angle-02_1.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/HPInvODU_Front_2_12.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/HPInvODU_Left_4_11.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/HPInvODU_Right_4_11.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Remote-01A_1_1.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IC318MNU_08.jpg"
simple,IC318QNUS,INVERTER AC | Q SMART WI-FI SERIES | 1.5 TON |  3 STAR | 2025 BEE LABEL,1,0,visible,,,1,100,59600.00,37290.00,Air Conditioners,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ic318qnus_gallery-images-01_7_1.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ic318qnus_gallery-images-02_8.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ic318qnus_gallery-images-03_7.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IC318QNUS_08.jpg"
simple,FA226ACUHD,HEAVY DUTY FIXED SPEED AC | A SERIES |  2.2 TON |  2 STAR | 2025 BEE LABEL,1,0,visible,,"<ul class=""details-page-custom-attr"">
<li>High Cooling Performance</li>
<li>Wide Coverage Area</li>
<li>Powerful Air Throw up to 55 Ft</li>
<li>49 Inch Large IDU</li>
<li>Turbo Cool</li>
<li>High Energy Efficiency Rotary Compressor</li>
</ul>
<!---->",1,100,78300.00,64590.00,Air Conditioners,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/fa226acuhd_gallery-images-01_2_2.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/fa226acuhd_gallery-images-05_2_2.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/HP_FS_ODU_Front_0.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/HP_FS_ODU_Left_2_1.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/HP_FS_ODU_Right_2_1.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/FA226ACUHD.jpg"
simple,IC718QCUS,SUPER ENERGY EFFICIENT INVERTER AC | Q SERIES |  1.5 TON |  5 STAR | 2025 BEE LABEL,1,0,visible,,,1,100,73700.00,54990.00,Air Conditioners,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage01_IC718QCUS.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Gallery_Image_02_IC718QCUS.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Gallery_Image_03_IC718QCUS.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Gallery_Image_04_IC718QCUS.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Gallery_Image_05_IC718QCUS.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Gallery_Image_06_IC718QCUS.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Gallery_Image_07_IC718QCUS.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IC718QCUS.jpg"
simple,CA120PMH,MEGA | HIGH CAPACITY DESERT COOLER | 120 LITRES,1,0,visible,,,1,100,24490.00,16490.00,Air coolers,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/CA120PMHFrontView.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/CA120PMH_Left_View.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/CA120PMH_Right_View.jpg"
simple,CA140PMH,MEGA | HIGH CAPACITY DESERT COOLER | 140 LITRES,1,0,visible,,,1,100,26490.00,18990.00,Air coolers,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/CA140PMHFrontView.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/CA140PMH_Left_View.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/CA140PMH_Right_View.jpg"
simple,MR60-GG,MR60-GG | Mini Bar | 47 Litres | 2 Star | 2025 BEE LABEL,1,0,visible,,,1,100,11990.00,9490.00,Mini Bar,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/MR60-GG.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/MR60-GG_Side1.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/MR60-GG_Side2.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/MR60-GG_IsoLeft_19b1da53-1535-45a9-a03e-8b4810fbe8a4.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/MR60-GG_IsoRight_b76891bc-2db5-4dc4-9ea3-868767835bcd.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/MR60-GG_Back.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/MR60-GG_Open.png"
simple,CF3-400MEW,M Series| Hard Top | Deep Freezer |    401 Litres | 3 Star | 2025 BEE LABEL,1,0,visible,,,1,100,42600.00,30990.00,Deep Freezers,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages01_24fa1df8-caf1-40c9-b4ab-288491a52826.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages02_8bdf6e84-8c2c-451d-9052-85e6e813d4ae.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages03_5e376050-48dc-4fb7-a90d-876ae109515b.jpg"
simple,EC452-ALD,Capacitor,1,0,visible,,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""179"" style=""border-collapse: collapse; width: 134pt;"">
<colgroup>
<col width=""179"" style=""mso-width-source: userset; mso-width-alt: 6371; width: 134pt;""> </colgroup>
<tbody>
<tr height=""19"" style=""height: 14.4pt;"">
<td height=""19"" class=""xl65"" width=""179"" style=""height: 14.4pt; width: 134pt;"">Blue Star Capacitor For AC</td>
</tr>
</tbody>
</table>",1,100,,200.00,,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Capacitor.1.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Capacitor.jpg"
simple,SC300F,SC Series  | Floor Standing  |  Visi Cooler | 285 Litres,1,0,visible,,,1,100,44800.00,33999.00,Visi Coolers,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/SC300F.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/SC300_Left_2.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/SC300_Right_2.jpg"
simple,SC375F,SC Series  | Floor Standing  |  Visi Cooler | 358 Litres,1,0,visible,,,1,100,51400.00,42499.00,Visi Coolers,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/SC375_74b1966b-be7e-4ce5-818c-672054881d44.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/SC300_Left_1.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/SC300_Right_1.jpg"
simple,SC500F,SC Series  | Floor Standing  |  Visi Cooler | 448 Litres,1,0,visible,,,1,100,75600.00,48999.00,Visi Coolers,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/SC500F.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/SC600_Left.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/SC600_Right.jpg"
simple,SC650F,SC Series  | Floor Standing  |  Visi Cooler | 595 Litres,1,0,visible,,,1,100,89500.00,59999.00,Visi Coolers,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/SC600F.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/SC600_Left_0.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/SC600_Right_0.jpg"
simple,VC65D,D Series | Table Top  |  Visi Cooler | 55 Litres,1,0,visible,,<p>Specially designed to cool uniformly and help you display the products inside. While the display increases product visibility;   the visibility increases sales and this variant is available in a capacity of 55 Litres.</p>,1,100,19600.00,13500.00,Visi Coolers,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/VC65D.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/vc65d_visicooler-vc65d-gallery-2.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/vc65d_visicooler-vc65d-gallery-3.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/vc65d_visicooler-vc65d-gallery-4.jpg"
simple,BWD3TTGA,GA Series-White | Table Top  |  Bottled Water Dispenser,1,0,visible,,,1,100,11900.00,8499.00,Dispenser,https://cdn.shopify.com/s/files/1/0888/8297/0937/files/BWD-Product.png
simple,BWD3FMCGA,GA Series | Floor Standing  |  Bottled Water Dispenser,1,0,visible,,,1,100,12900.00,9190.00,Dispenser,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/BWD3FMCGA.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/BWD3FMCGA-LEFT.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/BWD3FMCGA-RIGHT.png"
simple,BWD3FMRGA,GA Series With Refrigerator-White| Floor Standing  |  Bottled Water Dispenser,1,0,visible,,,1,100,14600.00,10100.00,Dispenser,https://cdn.shopify.com/s/files/1/0888/8297/0937/files/BWD3FMRGA.png
simple,BWD3FMRGA-M,GA Series With Refrigerator-Maroon | Floor Standing  |  Bottled Water Dispenser,1,0,visible,,<p>This floor standing dispenser provides clean drinking water and also comes with a cooling cabinet at the bottom.</p>,1,100,15000.00,10290.00,Dispenser,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/bwd3fmrga-m_1_bwd3fmrga_maroon_straight_view.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/bwd3fmrga-m_2_bwd3fmrga_maroon_left_side_view.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/bwd3fmrga-m_3_bwd3fmrga_maroon_right_side_view.jpg"
simple,BWD3FMRGA-G,GA Series With Refrigerator-Grey | Floor Standing  |  Bottled Water Dispenser,1,0,visible,,<p>This floor standing dispenser provides clean drinking water and also comes with a cooling cabinet at the bottom.</p>,1,100,15000.00,10290.00,Dispenser,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/bwd3fmrga-g_1_bwd3fmrga_grey_straight_view.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/bwd3fmrga-g_2_bwd3fmrga_grey_left_side_view.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/bwd3fmrga-g_3_bwd3fmrga_grey_right_side_view.jpg"
simple,CF5-330NEYW,N Series | Hard Top | Deep Freezer | 310 Litres | 5 Star | 2025 BEE LABEL,1,0,visible,,,1,100,41900.00,26490.00,Deep Freezers,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages01_9b1bbfd9-9f4b-4bce-98aa-a5bb111309a7.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages02_cde547c2-20aa-4721-9a71-367524764c8b.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages03_c28c71c9-a32b-4e75-8a33-fba7860f7acf.jpg"
simple,GT5-410NP,NP Series | Glass Top | Deep Freezer | 365 Litres | 5 Star | 2025 BEE LABEL,1,0,visible,,,1,100,45300.00,38000.00,Deep Freezers,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage01_fa7f2a32-c60d-4b42-a710-a157719b39a7.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage02_c28d00c9-1022-4536-bff8-1996ce798bfd.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage03_0e4cfe00-eabb-4f55-8c5e-62af32d71e9c.jpg"
simple,GT5-590NP,NP Series | Glass Top | Deep Freezer | 530 Litres | 5 Star | 2025 BEE LABEL,1,0,visible,,,1,100,55600.00,46500.00,Deep Freezers,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage01_ea8c4ff9-1764-43ad-be5d-58084d43697d.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage02_f2b5dccc-e513-43ee-ba03-ba6f6dab3afd.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage03_b2bbf45e-7bd3-41be-bb77-91a85d2d39fc.jpg"
simple,CF2-90NEYW,N Series | Hard Top | Deep Freezer | 71 Litres  | 2 Star | 2025 BEE LABEL,1,0,visible,,,1,100,22700.00,15000.00,Deep Freezers,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages01_2ea89327-e91f-4030-aea5-4c24b9bb9471.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages02_6bd52f7c-1fb9-43f9-a4d1-73f23f83c7b7.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages03_ec28dfb5-833f-4e32-9973-45cf143f15ba.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages04_14a99f5b-7ebf-4ba9-80d6-275abc7760f0.jpg"
simple,CF4-180NEYW,N Series | Hard Top | Deep Freezer |161 Litres  | 4 Star | 2025 BEE LABEL,1,0,visible,,,1,100,28700.00,18990.00,Deep Freezers,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages01_0bb79efb-240c-44c9-ad62-61656d24edba.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages02_5bc01116-aca3-4d57-8336-0297aca9e072.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages03_34320d27-5e30-4140-b71a-1f59ea2bfd21.jpg"
simple,CF4-230NEYW,N Series | Hard Top | Deep Freezer | 215 litres | 4 Star | 2025 BEE LABEL,1,0,visible,,,1,100,33200.00,20990.00,Deep Freezers,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages01_e46acafc-6710-474b-afee-787b7f0842a5.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages02_39a8326a-2587-468f-9385-2779bc5a92f4.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages03_282ec6e7-e814-4818-acef-923346a02829.jpg"
simple,CF5-396NEYW,N Series | Hard Top | Deep Freezer | 360 Litres | 5 Star | 2025 BEE LABEL,1,0,visible,,,1,100,45300.00,29299.00,Deep Freezers,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages01.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages02_52a3dd3a-fd89-4b60-ba12-b1afb7b9a582.jpg"
simple,CF3-300MEW,M Series | Hard Top | Deep Freezer | 301 Litres | 3 Star | 2025 BEE LABEL,1,0,visible,,,1,100,38200.00,25490.00,Deep Freezers,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages01_77b74b4e-4459-4600-a26c-d799b45330f9.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages02_adf9a664-d647-47b7-a0db-6aad0f6ed74a.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages03_3c7388b1-bc38-4a53-b3c5-b911169c1d69.jpg"
simple,CF3-130NEYW,N Series | Hard Top | Deep Freezer | 108 Litres  | 3 Star | 2025 BEE LABEL,1,0,visible,,,1,100,25800.00,16990.00,Deep Freezers,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages01_cb2bb17c-10ef-4806-a502-f56890339069.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages02_8d34ad84-8eb5-4347-8600-445df1e3976b.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages03_fd5f230f-de79-47b2-96c8-18c94cf6b93e.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages04_d510f3fc-e371-42d4-bf43-57fef6417a73.jpg"
simple,CF5-460NEYW,N Series| Hard Top | Deep Freezer |410 Litres | 5 Star | 2025 BEE LABEL,1,0,visible,,,1,100,49500.00,32990.00,Deep Freezers,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages01_2faa245c-605d-4d6c-b512-2758743ea242.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages02_428fdbe9-85a0-481b-a50e-9b8146c7c1a5.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages03_0be743e0-7c77-40b5-82bc-503681c8e038.jpg"
simple,CF5-575NEYW,N Series | Hard Top | Deep Freezer | 515 litres | 5 Star | 2025 BEE LABEL,1,0,visible,,,1,100,53600.00,35499.00,Deep Freezers,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages01_c798f744-ed07-47de-8074-4b3b6213d49d.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages02_583c57a7-3417-4c06-acc3-81714d7d88dc.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages03_a9309a22-d378-4d05-96a4-8baf952a237e.jpg"
simple,CF3-500MEW,M Series| Hard Top | Deep Freezer |    484 Litres | 3 Star | 2025 BEE LABEL,1,0,visible,,,1,100,45800.00,32990.00,Deep Freezers,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages01_f44f4243-b8ff-4c2b-9d2e-2bbe48bede6e.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages02_9e704353-77b2-42da-98d2-c983864ee297.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages03_7d4e1900-9ae9-4d49-a057-02949aee9215.jpg"
simple,GT5-230NP,NP Series | Glass Top | Deep Freezer | 215 Litres | 5 Star | 2025 BEE LABEL,1,0,visible,,,1,100,39200.00,34000.00,Deep Freezers,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Gallery_Image_01_1fa59f45-e37b-4a1b-a8bf-e99d5c3eab39.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Gallery_Image_02_18dd00ff-8cc7-414c-bc26-37196476e70e.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Gallery_Image_03_f51f6f34-69c8-4717-92a0-011b55213f81.jpg"
simple,GT5-350NP,NP Series | Glass Top | Deep Freezer | 315 Litres | 5 Star | 2025 BEE LABEL,1,0,visible,,,1,100,41700.00,36000.00,Deep Freezers,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage01_fbd8dd4a-4385-402a-9773-071762fc7252.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage02_ea3404bd-b3f3-45ce-94b8-c92d9051188e.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage03_fa7f7cef-45ca-4d97-bd17-51137813c72c.jpg"
simple,GT5-475NP,NP Series | Glass Top | Deep Freezer | 421 Litres | 5 Star | 2025 BEE LABEL,1,0,visible,,,1,100,49500.00,42000.00,Deep Freezers,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage01_df3f0d97-4883-48d6-b47f-efae63fd02c9.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage02_6bd2dd7f-8f59-4d95-8c43-970966522040.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage03_5a7ed73c-b3d9-40bf-9e90-1eb869b9240e.jpg"
